Tweet,Date,Retweets,Likes,Keyword,Positive,Negative,Neutral,Compound
"rt @realdonaldtrump: six months after our tax cuts, more than 6 million workers have received bonuses, pay raises, and retirement account c…",2018-06-30,17703,0,tax,0.143,0.143,0.714,0.25
"rt @foxbusiness: .@ivankatrump: ""i think one of the tremendous opportunities that were seeing because the economy is so strong is that peop…",2018-06-29,6615,0,economy,0.255,0.0,0.745,0.7809
"six months after our tax cuts, more than 6 million workers have received bonuses, pay raises, and retirement accoun… https://t.co/gzlne4wkqa",2018-06-29,17703,76009,tax,0.155,0.155,0.69,0.25
"today, we broke ground on a plant that will provide jobs for up to 15,000 wisconsin workers! as foxconn has discove… https://t.co/akvrabadnj",2018-06-28,21498,93300,jobs,0.0,0.134,0.866,-0.4753
"today, we broke ground on a plant that will provide jobs for up to 15,000 wisconsin workers! as foxconn has discove… https://t.co/akvrabadnj",2018-06-28,21498,93300,jobs,0.0,0.134,0.866,-0.4753
"i am in milwaukee, wisconsin, for meetings. soon to leave for a big groundbreaking for foxconn, which is building a… https://t.co/d5y3nmwa3g",2018-06-28,16354,88357,build,0.0,0.062,0.938,-0.0516
supreme court upholds trump travel ban. wow!,2018-06-26,38108,172821,ban,0.503,0.235,0.262,0.6239
....we are finishing our study of tariffs on cars from the e.u. in that they have long taken advantage of the u.s.… https://t.co/mobnxwsfyl,2018-06-26,12616,58592,tariff,0.083,0.0,0.917,0.25
"....when i had harley-davidson officials over to the white house, i chided them about tariffs in other countries, l… https://t.co/phsv1bsmya",2018-06-26,12539,58029,tariff,0.0,0.0,1.0,0.0
....we are getting other countries to reduce and eliminate tariffs and trade barriers that have been unfairly used… https://t.co/n5su0778dd,2018-06-26,14582,65858,tariff,0.0,0.0,1.0,0.0
....we are getting other countries to reduce and eliminate tariffs and trade barriers that have been unfairly used… https://t.co/n5su0778dd,2018-06-26,14582,65858,trade,0.0,0.0,1.0,0.0
rt @erictrump: record high economic optimism: 51% of people think the the economy is good or excellent - this is the highest number @cnbc h…,2018-06-25,13949,0,economy,0.363,0.0,0.637,0.886
".@repclayhiggins has been a great help to me on cutting taxes, creating great new healthcare programs at low cost,… https://t.co/8y4vafvzk3",2018-06-25,14582,62609,tax,0.441,0.121,0.438,0.8885
the united states is insisting that all countries that have placed artificial trade barriers and tariffs on goods g… https://t.co/5i0yzh1xsk,2018-06-24,28288,114176,tariff,0.128,0.0,0.872,0.4215
the united states is insisting that all countries that have placed artificial trade barriers and tariffs on goods g… https://t.co/5i0yzh1xsk,2018-06-24,28288,114176,trade,0.128,0.0,0.872,0.4215
heading to nevada to talk trade and immigration with supporters. country’s economy is stronger than ever before wit… https://t.co/kxezed3ign,2018-06-23,15590,80510,economy,0.244,0.0,0.756,0.6705
heading to nevada to talk trade and immigration with supporters. country’s economy is stronger than ever before wit… https://t.co/kxezed3ign,2018-06-23,15590,80510,trade,0.244,0.0,0.756,0.6705
“disability applications plunge as economy strengthens”  failing new york times,2018-06-23,13617,64169,economy,0.0,0.268,0.732,-0.5106
based on the tariffs and trade barriers long placed on the u.s. &amp; its great companies and workers by the european u… https://t.co/dqb7ivikdo,2018-06-23,19708,87273,tariff,0.157,0.0,0.843,0.6249
based on the tariffs and trade barriers long placed on the u.s. &amp; its great companies and workers by the european u… https://t.co/dqb7ivikdo,2018-06-23,19708,87273,trade,0.157,0.0,0.843,0.6249
hope opec will increase output substantially. need to keep prices down!,2018-06-22,13240,63768,price,0.379,0.0,0.621,0.6696
big supreme court win on internet sales tax - about time! big victory for fairness and for our country. great victo… https://t.co/wv2cxgtswa,2018-06-21,14021,67202,tax,0.396,0.0,0.604,0.9151
"""the real big story that affects everybody in america is the success of @potus's tax cut package and what it's done… https://t.co/smosnyg5af",2018-06-21,11619,47196,tax,0.143,0.081,0.775,0.3818
"henry mcmaster has done a great job as governor of south carolina. the state is booming, with jobs and new industry… https://t.co/rqs2ik8o4b",2018-06-21,9539,43280,jobs,0.17,0.0,0.83,0.6249
"henry mcmaster has done a great job as governor of south carolina. the state is booming, with jobs and new industry… https://t.co/rqs2ik8o4b",2018-06-21,9539,43280,jobs,0.17,0.0,0.83,0.6249
rt @erictrump: it is hard to believe that the historic north korea / kim jong un summit was exactly one week ago. truly amazing to see the…,2018-06-20,16437,0,kim,0.215,0.045,0.74,0.743
"our economy is perhaps better than it has ever been. companies doing really well, and moving back to america, and j… https://t.co/v2og0nmsze",2018-06-17,15758,82955,economy,0.209,0.0,0.791,0.6478
the denuclearization deal with north korea is being praised and celebrated all over asia. they are so happy! over h… https://t.co/itgx9x2doh,2018-06-17,18705,79833,nuclear,0.399,0.0,0.601,0.9175
"u.s.a. jobs numbers are the best in 44 years. if my opponent (the democrats) had won the election, they would have… https://t.co/vgrgdr8m4d",2018-06-15,21605,99217,jobs,0.283,0.0,0.717,0.836
"u.s.a. jobs numbers are the best in 44 years. if my opponent (the democrats) had won the election, they would have… https://t.co/vgrgdr8m4d",2018-06-15,21605,99217,jobs,0.283,0.0,0.717,0.836
"oil prices are too high, opec is at it again. not good!",2018-06-13,24158,112644,price,0.0,0.197,0.803,-0.4015
"...realize the economy is the best it’s ever been with employment being at an all time high, and many companies pou… https://t.co/yehogd992y",2018-06-13,13640,74753,economy,0.167,0.0,0.833,0.6369
"the world has taken a big step back from potential nuclear catastrophe! no more rocket launches, nuclear testing or… https://t.co/wvuhiebqr7",2018-06-13,33033,153699,nuclear,0.0,0.288,0.712,-0.784
i want to thank chairman kim for taking the first bold step toward a bright new future for his people. our unpreced… https://t.co/yrjmlzkl8f,2018-06-13,24170,111981,kim,0.354,0.0,0.646,0.8074
there is no limit to what noko can achieve when it gives up its nuclear weapons and embraces commerce &amp; engagement… https://t.co/yo6qtfrllp,2018-06-13,18136,83614,nuclear,0.0,0.203,0.797,-0.6249
"here is the video, “a story of opportunity” that i shared with kim jong-un at the #singaporesummit
➡️… https://t.co/tk74hcaylt",2018-06-12,15638,57685,kim,0.124,0.0,0.876,0.34
...got along great with kim jong-un who wants to see wonderful things for his country. as i said earlier today: any… https://t.co/jrbzcoyym8,2018-06-12,18279,83338,kim,0.291,0.0,0.709,0.8316
heading back home from singapore after a truly amazing visit. great progress was made on the denuclearization of no… https://t.co/ctq28gmsme,2018-06-12,19357,90019,nuclear,0.476,0.0,0.524,0.9274
"our great larry kudlow, who has been working so hard on trade and the economy, has just suffered a heart attack. he… https://t.co/p4sfstikaa",2018-06-12,24789,100834,economy,0.135,0.27,0.595,-0.4707
"our great larry kudlow, who has been working so hard on trade and the economy, has just suffered a heart attack. he… https://t.co/p4sfstikaa",2018-06-12,24789,100834,trade,0.135,0.27,0.595,-0.4707
"stock market up almost 40% since the election, with 7 trillion dollars of u.s. value built throughout the economy.… https://t.co/mtbgybefko",2018-06-11,32105,139329,market,0.118,0.0,0.882,0.34
"stock market up almost 40% since the election, with 7 trillion dollars of u.s. value built throughout the economy.… https://t.co/mtbgybefko",2018-06-11,32105,139329,stock,0.118,0.0,0.882,0.34
"stock market up almost 40% since the election, with 7 trillion dollars of u.s. value built throughout the economy.… https://t.co/mtbgybefko",2018-06-11,32105,139329,market,0.118,0.0,0.882,0.34
"stock market up almost 40% since the election, with 7 trillion dollars of u.s. value built throughout the economy.… https://t.co/mtbgybefko",2018-06-11,32105,139329,economy,0.118,0.0,0.882,0.34
"sorry, we cannot let our friends, or enemies, take advantage of us on trade anymore. we must put the american worker first!",2018-06-11,33406,154333,trade,0.073,0.269,0.658,-0.6537
"why should i, as president of the united states, allow countries to continue to make massive trade surpluses, as th… https://t.co/tj3a7diemk",2018-06-11,33568,142750,trade,0.198,0.0,0.802,0.5719
"fair trade is now to be called fool trade if it is not reciprocal. according to a canada release, they make almost… https://t.co/oc12irkaq1",2018-06-11,26794,105289,trade,0.091,0.115,0.794,-0.1531
"based on justin’s false statements at his news conference, and the fact that canada is charging massive tariffs to… https://t.co/8gtcnrtteg",2018-06-09,33097,131920,tariff,0.0,0.0,1.0,0.0
"the united states will not allow other countries to impose massive tariffs and trade barriers on its farmers, worke… https://t.co/6h1c4onecu",2018-06-09,29957,125460,tariff,0.118,0.163,0.718,-0.017
"the united states will not allow other countries to impose massive tariffs and trade barriers on its farmers, worke… https://t.co/6h1c4onecu",2018-06-09,29957,125460,trade,0.118,0.163,0.718,-0.017
"...u.s.a. trade. they fully understand where i am coming from. after many decades, fair and reciprocal trade will happen!",2018-06-09,11317,56596,trade,0.132,0.0,0.868,0.3802
i am heading for canada and the g-7 for talks that will mostly center on the long time unfair trade practiced again… https://t.co/t0nezztipf,2018-06-08,17694,83135,trade,0.0,0.129,0.871,-0.4767
"looking forward to straightening out unfair trade deals with the g-7 countries. if it doesn’t happen, we come out even better!",2018-06-08,15727,77522,trade,0.115,0.134,0.751,-0.126
"canada charges the u.s. a 270%  tariff on dairy products! they didn’t tell you that, did they? not fair to our farmers!",2018-06-08,26323,95038,tariff,0.0,0.196,0.804,-0.5641
"obama, schumer and pelosi did nothing about north korea, and now weak on crime, high tax schumer is telling me what… https://t.co/qhl48qt0ns",2018-06-08,29611,115719,tax,0.0,0.242,0.758,-0.7506
why isn’t the european union and canada informing the public that for years they have used massive trade tariffs an… https://t.co/1m6ngeyj9i,2018-06-08,27075,98523,tariff,0.0,0.0,1.0,0.0
why isn’t the european union and canada informing the public that for years they have used massive trade tariffs an… https://t.co/1m6ngeyj9i,2018-06-08,27075,98523,trade,0.0,0.0,1.0,0.0
please tell prime minister trudeau and president macron that they are charging the u.s. massive tariffs and create… https://t.co/10wgw1xvqq,2018-06-07,23784,92642,tariff,0.113,0.0,0.887,0.3182
"pm abe and i are also working to improve the trading relationship between the u.s. and japan, something we have to… https://t.co/p22s4pyilb",2018-06-07,10286,48599,trading,0.127,0.0,0.873,0.4404
"“$3 billion payoff: 101 utilities cut rates, credit gop tax cuts” https://t.co/x1a1ojurgd",2018-06-07,10789,42212,tax,0.177,0.143,0.68,0.128
looking forward to seeing my friend prime minister @abeshinzo of japan at noon. will be discussing north korea and trade.,2018-06-07,10000,50074,trade,0.144,0.0,0.856,0.4939
isn’t it ironic? getting ready to go to the g-7 in canada to fight for our country on trade (we have the worst trad… https://t.co/5bqy0dgegu,2018-06-07,20742,84768,trade,0.079,0.259,0.662,-0.6908
"in high tax, high crime california, be sure to get out and vote for republican john cox for governor. he will make a big difference!",2018-06-05,14353,60070,tax,0.082,0.135,0.783,-0.3595
in many ways this is the greatest economy in the history of america and the best time ever to look for a job!,2018-06-04,17753,85237,economy,0.303,0.0,0.697,0.8655
the fake news media is desperate to distract from the economy and record setting economic numbers and so they keep… https://t.co/oyffj8cutf,2018-06-04,20303,89622,economy,0.0,0.297,0.703,-0.765
"farmers have not been doing well for 15 years. mexico, canada, china and others have treated them unfairly. by the… https://t.co/7lfx4anbpy",2018-06-04,19701,81936,china,0.0,0.083,0.917,-0.2057
the u.s. has made such bad trade deals over so many years that we can only win!,2018-06-04,12270,61796,trade,0.181,0.155,0.664,0.1511
china already charges a tax of 16% on soybeans. canada has all sorts of trade barriers on our agricultural products. not acceptable!,2018-06-04,14486,64987,china,0.0,0.186,0.814,-0.5194
china already charges a tax of 16% on soybeans. canada has all sorts of trade barriers on our agricultural products. not acceptable!,2018-06-04,14486,64987,tax,0.0,0.186,0.814,-0.5194
china already charges a tax of 16% on soybeans. canada has all sorts of trade barriers on our agricultural products. not acceptable!,2018-06-04,14486,64987,trade,0.0,0.186,0.814,-0.5194
"when you’re almost 800 billion dollars a year down on trade, you can’t lose a trade war! the u.s. has been ripped o… https://t.co/f2x1yvgu4k",2018-06-02,30274,129789,trade,0.0,0.256,0.744,-0.784
"rt @foxandfriends: 223,000 jobs added in may, even the nyt runs out of words to describe how good the numbers are! https://t.co/k1gb8g0zsf",2018-06-02,11834,0,jobs,0.132,0.0,0.868,0.4926
"rt @foxandfriends: 223,000 jobs added in may, even the nyt runs out of words to describe how good the numbers are! https://t.co/k1gb8g0zsf",2018-06-02,11834,0,jobs,0.132,0.0,0.868,0.4926
"why is it that the wall street journal, though well meaning, never mentions the unfairness of the tariffs routinely… https://t.co/1if8kkrjdc",2018-06-02,19108,80314,tariff,0.1,0.0,0.9,0.2732
"the united states must, at long last, be treated fairly on trade. if we charge a country zero to sell their goods,… https://t.co/n0vz4ijiag",2018-06-02,31360,127791,trade,0.118,0.0,0.882,0.4215
very surprised that china would be doing this? https://t.co/d03kv07df7,2018-06-02,7713,33565,china,0.215,0.0,0.785,0.2944
rt @kimkardashian: i would like to thank president trump for his time this afternoon. it is our hope that the president will grant clemency…,2018-06-02,19473,0,kim,0.354,0.0,0.646,0.8555
“we ran out of words to describe how good the jobs numbers are.”  neil irwin of the @nytimes.,2018-06-02,16383,74654,jobs,0.146,0.0,0.854,0.4404
“we ran out of words to describe how good the jobs numbers are.”  neil irwin of the @nytimes.,2018-06-02,16383,74654,jobs,0.146,0.0,0.854,0.4404
fair trade!,2018-05-31,20002,98087,trade,0.722,0.0,0.278,0.3802
rt @secpompeo: the proposed summit offers a historic opening for @potus and chairman kim to boldly lead u.s. and #dprk into a new era of pe…,2018-05-31,11596,0,kim,0.098,0.0,0.902,0.3612
"great meeting with @kimkardashian today, talked about prison reform and sentencing. https://t.co/uoy4uj41jf",2018-05-30,41904,159104,kim,0.228,0.272,0.5,0.0516
"sorry, i’ve got to start focusing my energy on north korea nuclear, bad trade deals, va choice, the economy, rebuil… https://t.co/dwuxtqetj7",2018-05-29,28926,121287,economy,0.084,0.193,0.723,-0.4019
"sorry, i’ve got to start focusing my energy on north korea nuclear, bad trade deals, va choice, the economy, rebuil… https://t.co/dwuxtqetj7",2018-05-29,28926,121287,trade,0.084,0.193,0.723,-0.4019
"sorry, i’ve got to start focusing my energy on north korea nuclear, bad trade deals, va choice, the economy, rebuil… https://t.co/dwuxtqetj7",2018-05-29,28926,121287,nuclear,0.084,0.193,0.723,-0.4019
"california has a rare opportunity to turn things around and solve its high crime, high tax, problems - along with s… https://t.co/izmpvzrvrn",2018-05-28,24725,100616,tax,0.172,0.231,0.597,-0.3818
a democratic lawmaker just introduced a bill to repeal the gop tax cuts (no chance). this is too good to be true fo… https://t.co/xiq9y9vjwk,2018-05-28,26711,95753,tax,0.212,0.082,0.706,0.5423
our united states team has arrived in north korea to make arrangements for the summit between kim jong un and mysel… https://t.co/m8xl0g7bgq,2018-05-27,29270,119269,kim,0.118,0.0,0.882,0.4215
...but complain and obstruct. they made only bad deals (iran) and their so-called trade deals are the laughing stock of the world!,2018-05-25,14465,65598,stock,0.112,0.221,0.667,-0.4753
...but complain and obstruct. they made only bad deals (iran) and their so-called trade deals are the laughing stock of the world!,2018-05-25,14465,65598,trade,0.112,0.221,0.667,-0.4753
funny to watch the democrats criticize trade deals being negotiated by me when they don’t even know what the deals… https://t.co/fhx2mcvile,2018-05-25,31918,118102,trade,0.118,0.106,0.776,0.0772
"it was my great honor to host a roundtable re: ms-13 yesterday in bethpage, new york. democrats must abandon their… https://t.co/ihqjplzdaz",2018-05-24,12897,57257,ban,0.268,0.107,0.625,0.6597
"sadly, i was forced to cancel the summit meeting in singapore with kim jong un. https://t.co/rlwxxbxfkx",2018-05-24,16742,62127,kim,0.0,0.394,0.606,-0.7783
there will be big news coming soon for our great american autoworkers. after many decades of losing your jobs to ot… https://t.co/birtikarpd,2018-05-23,19012,87800,jobs,0.154,0.097,0.749,0.3612
there will be big news coming soon for our great american autoworkers. after many decades of losing your jobs to ot… https://t.co/birtikarpd,2018-05-23,19012,87800,jobs,0.154,0.097,0.749,0.3612
"our trade deal with china is moving along nicely, but in the end we will probably have to use a different structure… https://t.co/2zzyqausy2",2018-05-23,11464,57679,china,0.085,0.0,0.915,0.2382
"our trade deal with china is moving along nicely, but in the end we will probably have to use a different structure… https://t.co/2zzyqausy2",2018-05-23,11464,57679,trade,0.085,0.0,0.915,0.2382
"under our potential deal with china, they will purchase from our great american farmers practically as much as our farmers can produce.",2018-05-21,20295,93167,china,0.163,0.0,0.837,0.6249
china must continue to be strong &amp; tight on the border of north korea until a deal is made. the word is that recent… https://t.co/ojgzv5s6i7,2018-05-21,13820,64448,china,0.125,0.0,0.875,0.5106
"on china, barriers and tariffs to come down for first time.",2018-05-21,11692,57578,china,0.0,0.0,1.0,0.0
"on china, barriers and tariffs to come down for first time.",2018-05-21,11692,57578,tariff,0.0,0.0,1.0,0.0
china has agreed to buy massive amounts of additional farm/agricultural products - would be one of the best things… https://t.co/3jwukyrau1,2018-05-21,17217,80035,china,0.27,0.0,0.73,0.743
"i ask senator chuck schumer, why didn’t president obama &amp; the democrats do something about trade with china, includ… https://t.co/e8k3tcsfuq",2018-05-21,17327,78199,china,0.0,0.0,1.0,0.0
"i ask senator chuck schumer, why didn’t president obama &amp; the democrats do something about trade with china, includ… https://t.co/e8k3tcsfuq",2018-05-21,17327,78199,trade,0.0,0.0,1.0,0.0
"california finally deserves a great governor, one who understands borders, crime and lowering taxes. john cox is th… https://t.co/cmabmno8vk",2018-05-18,24957,102462,tax,0.167,0.224,0.61,-0.1027
"talking trade with the vice premier of the people’s republic of china, liu he. https://t.co/9t7iq6f3xe",2018-05-17,7992,43363,china,0.0,0.0,1.0,0.0
"talking trade with the vice premier of the people’s republic of china, liu he. https://t.co/9t7iq6f3xe",2018-05-17,7992,43363,trade,0.0,0.0,1.0,0.0
"...and voted against the massive tax cut bill. he’s also weak on borders and crime. sadly, our great military and v… https://t.co/ecajvdf7re",2018-05-16,9524,44639,tax,0.127,0.349,0.525,-0.7351
"...haven’t even started yet! the u.s. has very little to give, because it has given so much over the years. china has much to give!",2018-05-16,9515,47662,china,0.0,0.0,1.0,0.0
"...we have not seen china’s demands yet, which should be few in that previous u.s. administrations have done so poo… https://t.co/vobv6ibkgk",2018-05-16,8937,44107,china,0.0,0.0,1.0,0.0
the washington post and cnn have typically written false stories about our trade negotiations with china. nothing h… https://t.co/ptiy1tm9k0,2018-05-16,13380,58777,china,0.0,0.0,1.0,0.0
the washington post and cnn have typically written false stories about our trade negotiations with china. nothing h… https://t.co/ptiy1tm9k0,2018-05-16,13380,58777,trade,0.0,0.0,1.0,0.0
trade negotiations are continuing with china. they have been making hundreds of billions of dollars a year from the… https://t.co/spu8trgtmu,2018-05-15,14777,77790,china,0.0,0.0,1.0,0.0
trade negotiations are continuing with china. they have been making hundreds of billions of dollars a year from the… https://t.co/spu8trgtmu,2018-05-15,14777,77790,trade,0.0,0.0,1.0,0.0
"china and the united states are working well together on trade, but past negotiations have been so one sided in fav… https://t.co/l81eskacjh",2018-05-13,19762,100675,china,0.147,0.0,0.853,0.3506
"china and the united states are working well together on trade, but past negotiations have been so one sided in fav… https://t.co/l81eskacjh",2018-05-13,19762,100675,trade,0.147,0.0,0.853,0.3506
"president xi of china, and i, are working together to give massive chinese phone company, zte, a way to get back in… https://t.co/e24lcz6zqz",2018-05-13,17256,83838,china,0.0,0.0,1.0,0.0
iran’s military budget is up more than 40% since the obama negotiated nuclear deal was reached...just another indic… https://t.co/jwmosgoxmg,2018-05-12,27802,111302,nuclear,0.0,0.0,1.0,0.0
"north korea has announced that they will dismantle nuclear test site this month, ahead of the big summit meeting on… https://t.co/ikvjcqqjd6",2018-05-12,34102,161788,nuclear,0.0,0.0,1.0,0.0
"today, my administration is launching the most sweeping action in history to lower the price of prescription drugs… https://t.co/yhscw623cr",2018-05-11,22261,92288,price,0.0,0.109,0.891,-0.296
the highly anticipated meeting between kim jong un and myself will take place in singapore on june 12th. we will bo… https://t.co/n3djwdy2am,2018-05-10,62124,236153,kim,0.0,0.0,1.0,0.0
"rt @whitehouse: ""at the heart of the iran deal was a giant fiction: that a murderous regime desired only a peaceful nuclear energy program.…",2018-05-08,13992,0,nuclear,0.259,0.147,0.594,0.296
statement on the iran nuclear deal: https://t.co/o3spryckkc,2018-05-08,27249,89794,nuclear,0.0,0.0,1.0,0.0
"i will be speaking to my friend, president xi of china, this morning at 8:30. the primary topics will be trade, whe… https://t.co/dolknr8zru",2018-05-08,16834,86122,china,0.132,0.0,0.868,0.4939
"i will be speaking to my friend, president xi of china, this morning at 8:30. the primary topics will be trade, whe… https://t.co/dolknr8zru",2018-05-08,16834,86122,trade,0.132,0.0,0.868,0.4939
our high level delegation is on the way back from china where they had long meetings with chinese leaders and busin… https://t.co/hgteqmjrpg,2018-05-05,17357,80535,china,0.0,0.0,1.0,0.0
"just out: 3.9% unemployment. 4% is broken! in the meantime, witch hunt!",2018-05-04,30569,136709,unemployment,0.0,0.502,0.498,-0.8436
"because jobs in the u.s. are doing so well, americans receiving unemployment aid is the lowest since 1973. great!",2018-05-04,22472,110357,unemployment,0.258,0.199,0.543,0.3886
"because jobs in the u.s. are doing so well, americans receiving unemployment aid is the lowest since 1973. great!",2018-05-04,22472,110357,jobs,0.258,0.199,0.543,0.3886
"because jobs in the u.s. are doing so well, americans receiving unemployment aid is the lowest since 1973. great!",2018-05-04,22472,110357,jobs,0.258,0.199,0.543,0.3886
our great financial team is in china trying to negotiate a level playing field on trade! i look forward to being wi… https://t.co/cbpzb9osuj,2018-05-03,15679,77954,china,0.246,0.0,0.754,0.7345
our great financial team is in china trying to negotiate a level playing field on trade! i look forward to being wi… https://t.co/cbpzb9osuj,2018-05-03,15679,77954,trade,0.246,0.0,0.754,0.7345
delegation heading to china to begin talks on the massive trade deficit that has been created with our country. ver… https://t.co/xmbwzneups,2018-05-01,18145,83004,china,0.084,0.114,0.802,-0.1779
delegation heading to china to begin talks on the massive trade deficit that has been created with our country. ver… https://t.co/xmbwzneups,2018-05-01,18145,83004,trade,0.084,0.114,0.802,-0.1779
headline: “kim prepared to cede nuclear weapons if u.s. pledges not to invade” - from the failing new york times. a… https://t.co/jvyraiau7t,2018-04-30,19528,91495,kim,0.073,0.238,0.69,-0.6486
headline: “kim prepared to cede nuclear weapons if u.s. pledges not to invade” - from the failing new york times. a… https://t.co/jvyraiau7t,2018-04-30,19528,91495,nuclear,0.073,0.238,0.69,-0.6486
look forward to being in the great state of michigan tonight. major business expansion and jobs pouring into your s… https://t.co/wsdinfpmcp,2018-04-28,18529,96530,jobs,0.17,0.0,0.83,0.6249
look forward to being in the great state of michigan tonight. major business expansion and jobs pouring into your s… https://t.co/wsdinfpmcp,2018-04-28,18529,96530,jobs,0.17,0.0,0.83,0.6249
"please do not forget the great help that my good friend, president xi of china, has given to the united states, par… https://t.co/9mql7vpup7",2018-04-27,24558,111341,china,0.447,0.094,0.459,0.8826
"after a furious year of missile launches and nuclear testing, a historic meeting between north and south korea is n… https://t.co/pluzx0mesi",2018-04-27,24957,119299,missile,0.0,0.171,0.829,-0.5719
