Tweet,Date,Retweets,Likes,Keyword,Positive,Negative,Neutral,Compound
"we are bringing back our factories, we are bringing back our jobs, and we are bringing back those four beautiful wo… https://t.co/nxihk4szzr",2018-04-13,24798,109778,jobs,0.157,0.0,0.843,0.5994
"we are bringing back our factories, we are bringing back our jobs, and we are bringing back those four beautiful wo… https://t.co/nxihk4szzr",2018-04-13,24798,109778,jobs,0.157,0.0,0.843,0.5994
"we are bringing back our factories, we are bringing back our jobs, and we are bringing back those four beautiful wo… https://t.co/nxihk4szzr",2018-04-13,24798,109778,factories,0.157,0.0,0.843,0.5994
"tremendous pressure is building, like never before, for the border wall and an end to crime cradling sanctuary citi… https://t.co/wsvff6ei9g",2018-04-13,22595,107320,build,0.099,0.226,0.675,-0.4939
"russia vows to shoot down any and all missiles fired at syria. get ready russia,  because they will be coming, nice… https://t.co/tfxjaydnoh",2018-04-11,64504,170412,missile,0.091,0.218,0.691,-0.5423
"very thankful for president xi of china’s kind words on tariffs and automobile barriers...also, his enlightenment o… https://t.co/rv24ppsgjv",2018-04-10,21953,104923,china,0.316,0.0,0.684,0.8122
"very thankful for president xi of china’s kind words on tariffs and automobile barriers...also, his enlightenment o… https://t.co/rv24ppsgjv",2018-04-10,21953,104923,tariff,0.316,0.0,0.684,0.8122
rt @statedept: .@potus trump condemns the heinous attack on innocent syrians with banned chemical weapons. #syria https://t.co/qieahll3ah,2018-04-09,10604,0,ban,0.09,0.461,0.449,-0.872
"when a car is sent to the united states from china, there is a tariff to be paid of 2 1/2%. when a car is sent to c… https://t.co/lkzx2101us",2018-04-09,45837,174215,china,0.104,0.0,0.896,0.4215
"when a car is sent to the united states from china, there is a tariff to be paid of 2 1/2%. when a car is sent to c… https://t.co/lkzx2101us",2018-04-09,45837,174215,tariff,0.104,0.0,0.896,0.4215
"president xi and i will always be friends, no matter what happens with our dispute on trade. china will take down i… https://t.co/bwfz1xvhlb",2018-04-08,23375,106191,china,0.155,0.181,0.664,-0.1779
"president xi and i will always be friends, no matter what happens with our dispute on trade. china will take down i… https://t.co/bwfz1xvhlb",2018-04-08,23375,106191,trade,0.155,0.181,0.664,-0.1779
fire at trump tower is out. very confined (well built building). firemen (and women) did a great job. thank you!,2018-04-07,23638,133736,build,0.272,0.095,0.633,0.6696
"the united states hasn’t had a trade surplus with china in 40 years. they must end unfair trade, take down barriers… https://t.co/zk5bgwovqw",2018-04-07,21641,89060,china,0.112,0.124,0.763,-0.0772
"the united states hasn’t had a trade surplus with china in 40 years. they must end unfair trade, take down barriers… https://t.co/zk5bgwovqw",2018-04-07,21641,89060,trade,0.112,0.124,0.763,-0.0772
“bet founder: trump's economy is bringing black workers back into the labor force” https://t.co/ttmdfi4bv0,2018-04-06,29217,96067,economy,0.0,0.0,1.0,0.0
“bet founder: trump's economy is bringing black workers back into the labor force” https://t.co/ttmdfi4bv0,2018-04-06,29217,96067,labor,0.0,0.0,1.0,0.0
"china, which is a great economic power, is considered a developing nation within the world trade organization. they… https://t.co/exew4qeuim",2018-04-06,23799,94875,china,0.204,0.0,0.796,0.6249
"china, which is a great economic power, is considered a developing nation within the world trade organization. they… https://t.co/exew4qeuim",2018-04-06,23799,94875,trade,0.204,0.0,0.796,0.6249
"rt @realdonaldtrump: we are not in a trade war with china, that war was lost many years ago by the foolish, or incompetent, people who repr…",2018-04-06,36226,0,china,0.186,0.222,0.592,-0.0536
"rt @realdonaldtrump: we are not in a trade war with china, that war was lost many years ago by the foolish, or incompetent, people who repr…",2018-04-06,36226,0,trade,0.186,0.222,0.592,-0.0536
"despite the aluminum tariffs, aluminum prices are down 4%. people are surprised, i’m not! lots of money coming into… https://t.co/tiq71zbkv1",2018-04-06,18560,79811,price,0.103,0.0,0.897,0.2942
"despite the aluminum tariffs, aluminum prices are down 4%. people are surprised, i’m not! lots of money coming into… https://t.co/tiq71zbkv1",2018-04-06,18560,79811,tariff,0.103,0.0,0.897,0.2942
"thanks to our historic tax cuts, america is open for business, and millions of american workers are seeing more tak… https://t.co/tsw6vt1fzd",2018-04-05,15148,69248,tax,0.12,0.091,0.788,0.1779
"we are not in a trade war with china, that war was lost many years ago by the foolish, or incompetent, people who r… https://t.co/e5tbg7migs",2018-04-04,36226,141692,china,0.192,0.229,0.579,-0.0536
"we are not in a trade war with china, that war was lost many years ago by the foolish, or incompetent, people who r… https://t.co/e5tbg7migs",2018-04-04,36226,141692,trade,0.192,0.229,0.579,-0.0536
"daca is dead because the democrats didn’t care or act, and now everyone wants to get onto the daca bandwagon... no… https://t.co/8pfirxpo6u",2018-04-02,22480,89238,ban,0.116,0.156,0.727,-0.2732
"...congress must immediately pass border legislation, use nuclear option if necessary, to stop the massive inflow o… https://t.co/exrfhnxzer",2018-04-02,23065,88564,nuclear,0.0,0.115,0.885,-0.296
washington spent trillions building up foreign countries while allowing our own infrastructure to fall into a state… https://t.co/tkcowol5tf,2018-03-29,26279,103724,build,0.0,0.0,1.0,0.0
"jobs, jobs, jobs! unemployment claims have fallen to a 45-year low. together, we are making the economy great again! https://t.co/pn2te5hdqm",2018-03-29,17895,73632,unemployment,0.151,0.297,0.552,-0.4559
"jobs, jobs, jobs! unemployment claims have fallen to a 45-year low. together, we are making the economy great again! https://t.co/pn2te5hdqm",2018-03-29,17895,73632,jobs,0.151,0.297,0.552,-0.4559
"jobs, jobs, jobs! unemployment claims have fallen to a 45-year low. together, we are making the economy great again! https://t.co/pn2te5hdqm",2018-03-29,17895,73632,economy,0.151,0.297,0.552,-0.4559
"jobs, jobs, jobs! unemployment claims have fallen to a 45-year low. together, we are making the economy great again! https://t.co/pn2te5hdqm",2018-03-29,17895,73632,jobs,0.151,0.297,0.552,-0.4559
"we are going to rebuild our crumbling infrastructure, and there is no better place to begin this campaign than in t… https://t.co/5tbcdbryqp",2018-03-29,16241,73517,build,0.116,0.088,0.797,0.1779
"i have stated my concerns with amazon long before the election. unlike others, they pay little or no taxes to state… https://t.co/onyvyy2yme",2018-03-29,32347,127928,tax,0.074,0.144,0.782,-0.1585
.@ustraderep just announced an agreement in principle with south korea on korus! a great deal for american and kore… https://t.co/jovzyixljj,2018-03-28,11879,54338,trade,0.309,0.0,0.691,0.8221
received message last night from xi jinping of china that his meeting with kim jong un went very well and that kim… https://t.co/ha84eyjsv3,2018-03-28,23516,101698,china,0.098,0.0,0.902,0.3384
received message last night from xi jinping of china that his meeting with kim jong un went very well and that kim… https://t.co/ha84eyjsv3,2018-03-28,23516,101698,kim,0.098,0.0,0.902,0.3384
"for years and through many administrations, everyone said that peace and the denuclearization of the korean peninsu… https://t.co/1cebfjyjfg",2018-03-28,25772,111880,nuclear,0.171,0.0,0.829,0.5423
"rt @realdonaldtrump: because of the $700 &amp; $716 billion dollars gotten to rebuild our military, many jobs are created and our military is a…",2018-03-27,30244,0,jobs,0.08,0.0,0.92,0.25
"rt @realdonaldtrump: because of the $700 &amp; $716 billion dollars gotten to rebuild our military, many jobs are created and our military is a…",2018-03-27,30244,0,jobs,0.08,0.0,0.92,0.25
"rt @realdonaldtrump: because of the $700 &amp; $716 billion dollars gotten to rebuild our military, many jobs are created and our military is a…",2018-03-27,30244,0,build,0.08,0.0,0.92,0.25
"trade talks going on with numerous countries that, for many years, have not treated the united states fairly. in the end, all will be happy!",2018-03-27,20456,102903,trade,0.136,0.08,0.784,0.3939
the economy is looking really good. it has been many years that we have seen these kind of numbers. the underlying… https://t.co/8swxar8gr8,2018-03-26,19175,96797,economy,0.132,0.0,0.868,0.4927
much can be done with the $1.6 billion given to building and fixing the border wall. it is just a down payment. wor… https://t.co/xkkvhivsrn,2018-03-25,19140,78852,build,0.0,0.0,1.0,0.0
"because of the $700 &amp; $716 billion dollars gotten to rebuild our military, many jobs are created and our military i… https://t.co/sf9ouoghwl",2018-03-25,30244,115476,jobs,0.087,0.0,0.913,0.25
"because of the $700 &amp; $716 billion dollars gotten to rebuild our military, many jobs are created and our military i… https://t.co/sf9ouoghwl",2018-03-25,30244,115476,jobs,0.087,0.0,0.913,0.25
"because of the $700 &amp; $716 billion dollars gotten to rebuild our military, many jobs are created and our military i… https://t.co/sf9ouoghwl",2018-03-25,30244,115476,build,0.087,0.0,0.913,0.25
"obama administration legalized bump stocks. bad idea. as i promised, today the department of justice will issue the… https://t.co/gm8bsgsnkt",2018-03-23,16634,80597,stock,0.242,0.143,0.615,0.34
daca was abandoned by the democrats. very unfair to them! would have been tied to desperately needed wall.,2018-03-23,15944,71825,ban,0.0,0.382,0.618,-0.8513
"as a candidate, i pledged that if elected i would use every lawful tool to combat unfair trade, protect american wo… https://t.co/nzehdbta5u",2018-03-22,15306,66649,trade,0.108,0.228,0.664,-0.4404
"rt @whitehouse: yesterday, five @cabinet secretaries testified on the hill on the need to rebuild our nation's crumbling infrastructure. pr…",2018-03-15,8758,0,build,0.0,0.0,1.0,0.0
"we do have a trade deficit with canada, as we do with almost all countries (some of them massive). p.m. justin trud… https://t.co/xskfd5ynym",2018-03-15,16635,78035,trade,0.0,0.114,0.886,-0.4019
it was wonderful to be back in missouri where our push for historic tax cuts all began. six months ago i promised t… https://t.co/33txks2pte,2018-03-14,14282,65977,tax,0.218,0.077,0.704,0.6124
we cannot keep a blind eye to the rampant unfair trade practices against our country!,2018-03-14,15746,82915,trade,0.128,0.192,0.68,-0.281
five of our incredible @cabinet secretaries are testifying on the hill this morning on the need to rebuild our nati… https://t.co/3axqetfexj,2018-03-14,12222,55280,build,0.0,0.0,1.0,0.0
"the economy is raging, at an all time high, and is set to get even better. jobs and wages up. vote for rick saccone and keep it going!",2018-03-13,16614,74559,jobs,0.089,0.113,0.798,-0.2003
"the economy is raging, at an all time high, and is set to get even better. jobs and wages up. vote for rick saccone and keep it going!",2018-03-13,16614,74559,economy,0.089,0.113,0.798,-0.2003
"the economy is raging, at an all time high, and is set to get even better. jobs and wages up. vote for rick saccone and keep it going!",2018-03-13,16614,74559,jobs,0.089,0.113,0.798,-0.2003
"the economy is raging, at an all time high, and is set to get even better. jobs and wages up. vote for rick saccone and keep it going!",2018-03-13,16614,74559,wages,0.089,0.113,0.798,-0.2003
"the european union, wonderful countries who treat the u.s. very badly on trade, are complaining about the tariffs o… https://t.co/ynb0rtrcil",2018-03-10,23359,97969,tariff,0.232,0.188,0.58,0.2975
"the european union, wonderful countries who treat the u.s. very badly on trade, are complaining about the tariffs o… https://t.co/ynb0rtrcil",2018-03-10,23359,97969,trade,0.232,0.188,0.58,0.2975
in the first hours after hearing that north korea’s leader wanted to meet with me to talk denuclearization and that… https://t.co/a3376mpw3r,2018-03-10,20910,87875,nuclear,0.0,0.0,1.0,0.0
"north korea has not conducted a missile test since november 28, 2017 and has promised not to do so through our meet… https://t.co/ht46ge3pfy",2018-03-10,17418,88976,missile,0.106,0.0,0.894,0.3612
chinese president xi jinping and i spoke at length about the meeting with kim jong un of north korea. president xi… https://t.co/dlso7sluid,2018-03-10,18632,89974,kim,0.0,0.0,1.0,0.0
spoke to pm @turnbullmalcolm of australia. he is committed to having a very fair and reciprocal military and trade… https://t.co/htgkp7vcyw,2018-03-09,16831,77229,bull,0.216,0.0,0.784,0.5709
spoke to pm @turnbullmalcolm of australia. he is committed to having a very fair and reciprocal military and trade… https://t.co/htgkp7vcyw,2018-03-09,16831,77229,trade,0.216,0.0,0.784,0.5709
"that’s right @repbost! thank you for your support in helping put america back to work. it’s about jobs, jobs, jobs… https://t.co/5wkhqkpaj9",2018-03-09,12760,53825,jobs,0.299,0.0,0.701,0.7712
"that’s right @repbost! thank you for your support in helping put america back to work. it’s about jobs, jobs, jobs… https://t.co/5wkhqkpaj9",2018-03-09,12760,53825,jobs,0.299,0.0,0.701,0.7712
"jobs, jobs, jobs! #maga https://t.co/yaaqrca7zs",2018-03-09,17746,70121,jobs,0.0,0.0,1.0,0.0
"jobs, jobs, jobs! #maga https://t.co/yaaqrca7zs",2018-03-09,17746,70121,jobs,0.0,0.0,1.0,0.0
"kim jong un talked about denuclearization with the south korean representatives, not just a freeze. also, no missil… https://t.co/zlg0zrz976",2018-03-09,43901,170473,kim,0.0,0.173,0.827,-0.3287
"kim jong un talked about denuclearization with the south korean representatives, not just a freeze. also, no missil… https://t.co/zlg0zrz976",2018-03-09,43901,170473,nuclear,0.0,0.173,0.827,-0.3287
looking forward to 3:30 p.m. meeting today at the white house. we have to protect &amp; build our steel and aluminum in… https://t.co/tovuyy0vmd,2018-03-08,18545,91156,build,0.106,0.0,0.894,0.3818
china has been asked to develop a plan for the year of a one billion dollar reduction in their massive trade defici… https://t.co/d2tzeytmqx,2018-03-07,18321,84961,china,0.0,0.0,1.0,0.0
china has been asked to develop a plan for the year of a one billion dollar reduction in their massive trade defici… https://t.co/d2tzeytmqx,2018-03-07,18321,84961,trade,0.0,0.0,1.0,0.0
"from bush 1 to present, our country has lost more than 55,000 factories, 6,000,000 manufacturing jobs and accumulat… https://t.co/pql7ia75c4",2018-03-07,34607,126153,jobs,0.0,0.119,0.881,-0.3182
"from bush 1 to present, our country has lost more than 55,000 factories, 6,000,000 manufacturing jobs and accumulat… https://t.co/pql7ia75c4",2018-03-07,34607,126153,jobs,0.0,0.119,0.881,-0.3182
"from bush 1 to present, our country has lost more than 55,000 factories, 6,000,000 manufacturing jobs and accumulat… https://t.co/pql7ia75c4",2018-03-07,34607,126153,factories,0.0,0.119,0.881,-0.3182
"@markburnetttv @realromadowney from bush 1 to present, our country has lost more than 55,000 factories, 6,000,000 m… https://t.co/zwsyqugfpk",2018-03-07,1137,2706,factories,0.0,0.126,0.874,-0.3182
we are getting it done - jobs and security! https://t.co/ui8bubj7yr,2018-03-06,12569,51893,jobs,0.252,0.0,0.748,0.4003
we are getting it done - jobs and security! https://t.co/ui8bubj7yr,2018-03-06,12569,51893,jobs,0.252,0.0,0.748,0.4003
"we have large trade deficits with mexico and canada. nafta, which is under renegotiation right now, has been a bad… https://t.co/sdlj0dahlu",2018-03-05,18615,80457,trade,0.0,0.0,1.0,0.0
we are on the losing side of almost all trade deals. our friends and enemies have taken advantage of the u.s. for m… https://t.co/ktzhwxqemy,2018-03-05,25614,115046,trade,0.165,0.188,0.647,-0.1779
if the e.u. wants to further increase their already massive tariffs and barriers on u.s. companies doing business t… https://t.co/tayttlapwc,2018-03-03,29689,121980,tariff,0.108,0.0,0.892,0.3182
the united states has an $800 billion dollar yearly trade deficit because of our “very stupid” trade deals and poli… https://t.co/nff3vemrmy,2018-03-03,29987,127505,trade,0.114,0.11,0.776,0.0258
"when a country taxes our products coming in at, say, 50%, and we tax the same product coming into our country at ze… https://t.co/ufvlawepzn",2018-03-02,30020,121472,tax,0.0,0.0,1.0,0.0
when a country (usa) is losing many billions of dollars on trade with virtually every country it does business with… https://t.co/lpskkolnrp,2018-03-02,22091,98966,trade,0.0,0.12,0.88,-0.3818
"unemployment filings are at their lowest level in over 48 years. great news for workers and jobs, jobs, jobs! #maga https://t.co/szhtarzfrw",2018-03-01,14627,58272,unemployment,0.147,0.208,0.645,-0.1759
"unemployment filings are at their lowest level in over 48 years. great news for workers and jobs, jobs, jobs! #maga https://t.co/szhtarzfrw",2018-03-01,14627,58272,jobs,0.147,0.208,0.645,-0.1759
"unemployment filings are at their lowest level in over 48 years. great news for workers and jobs, jobs, jobs! #maga https://t.co/szhtarzfrw",2018-03-01,14627,58272,jobs,0.147,0.208,0.645,-0.1759
our steel and aluminum industries (and many others) have been decimated by decades of unfair trade and bad policy w… https://t.co/oegfjvytcs,2018-03-01,22054,101798,trade,0.0,0.258,0.742,-0.765
.@senatorwicker of mississippi has been a great supporter and incredible help in getting our massive tax cut bill d… https://t.co/nzaavaxy2f,2018-02-27,11863,49590,tax,0.342,0.081,0.577,0.7783
“american consumers are the most confident they've been since 2000....a strong job market is boosting confidence. t… https://t.co/jabpyi1opc,2018-02-27,13103,56816,market,0.472,0.0,0.528,0.9099
“american consumers are the most confident they've been since 2000....a strong job market is boosting confidence. t… https://t.co/jabpyi1opc,2018-02-27,13103,56816,market,0.472,0.0,0.528,0.9099
unemployment claims are at the lowest level since 1973. much of this has to do with the massive cutting of unnecess… https://t.co/3w7udjmtzj,2018-02-24,15554,73292,unemployment,0.0,0.269,0.731,-0.7184
"so true wayne, and lowest black unemployment in history! https://t.co/gdxxjdzqum",2018-02-24,19809,79544,unemployment,0.195,0.365,0.441,-0.4017
"today, @flotus melania and i were honored to welcome prime minister @turnbullmalcolm and mrs. turnbull of australia… https://t.co/pevpje9xba",2018-02-23,8713,46778,bull,0.312,0.0,0.688,0.7783
"after years of rebuilding other nations, we are finally rebuilding our nation - and we are restoring our confidence… https://t.co/lxqvjemr5d",2018-02-23,15462,68188,build,0.109,0.0,0.891,0.296
"main street is booming thanks to our incredible tax cut and reform law. ""this shows small-business owners are more… https://t.co/gkjczuvct6",2018-02-20,17018,73406,tax,0.126,0.091,0.783,0.2023
"republicans are now leading the generic poll, perhaps because of the popular tax cuts which the dems want to take a… https://t.co/tqfyr96kp8",2018-02-20,16676,80638,tax,0.162,0.087,0.751,0.2263
"the u.s. economy is looking very good, in my opinion, even better than anticipated. companies are pouring back into… https://t.co/sxweprvk7n",2018-02-20,24620,118650,economy,0.253,0.0,0.747,0.7264
"i never said russia did not meddle in the election, i said “it may be russia, or china or another country or group,… https://t.co/1dmjqbllsc",2018-02-18,30890,124933,china,0.0,0.0,1.0,0.0
cannot believe how badly daca recipients have been treated by the democrats...totally abandoned! republicans are still working hard.,2018-02-16,21269,95553,ban,0.115,0.211,0.674,-0.2819
"according to the @nytimes, a russian sold phony secrets on “trump” to the u.s. asking price was $10 million, brough… https://t.co/cbmaax5vmt",2018-02-10,31425,102742,price,0.0,0.0,1.0,0.0
"i will be meeting with henry kissinger at 1:45pm. will be discussing north korea, china and the middle east.",2018-02-08,13121,78198,china,0.0,0.0,1.0,0.0
"in the “old days,” when good news was reported, the stock market would go up. today, when good news is reported, th… https://t.co/mw5vewhzyy",2018-02-07,21163,109932,market,0.216,0.0,0.784,0.7003
"in the “old days,” when good news was reported, the stock market would go up. today, when good news is reported, th… https://t.co/mw5vewhzyy",2018-02-07,21163,109932,stock,0.216,0.0,0.784,0.7003
"in the “old days,” when good news was reported, the stock market would go up. today, when good news is reported, th… https://t.co/mw5vewhzyy",2018-02-07,21163,109932,market,0.216,0.0,0.784,0.7003
"thanks to the historic tax cuts that i signed into law, your paychecks are going way up, your taxes are going way d… https://t.co/dkvuox1qa6",2018-02-05,22015,103400,tax,0.111,0.084,0.805,0.1779
"great jobs numbers and finally, after many years, rising wages- and nobody even talks about them. only russia, russ… https://t.co/0gygnuj0bs",2018-02-04,28885,132341,jobs,0.177,0.0,0.823,0.6249
"great jobs numbers and finally, after many years, rising wages- and nobody even talks about them. only russia, russ… https://t.co/0gygnuj0bs",2018-02-04,28885,132341,jobs,0.177,0.0,0.823,0.6249
"great jobs numbers and finally, after many years, rising wages- and nobody even talks about them. only russia, russ… https://t.co/0gygnuj0bs",2018-02-04,28885,132341,wages,0.177,0.0,0.823,0.6249
"with 3.5 million americans receiving bonuses or other benefits from their employers as a result of tax cuts, 2018 i… https://t.co/cxo1rxddsj",2018-02-02,26458,105375,tax,0.244,0.087,0.669,0.6124
our economy is better than it has been in many decades. businesses are coming back to america like never before. ch… https://t.co/zrthptutnr,2018-01-28,40503,194669,economy,0.213,0.0,0.787,0.6597
"somebody please inform jay-z that because of my policies, black unemployment has just been reported to be at the lowest rate ever recorded!",2018-01-28,61103,233883,unemployment,0.082,0.206,0.712,-0.5411
democrats are not interested in border safety &amp; security or in the funding and rebuilding of our military. they are… https://t.co/wm9cl8cbo7,2018-01-28,34328,153074,build,0.204,0.089,0.707,0.4482
"taliban targeted innocent afghans, brave police in kabul today. our thoughts and prayers go to the victims, and fir… https://t.co/nxudzv0vyz",2018-01-27,21121,111262,ban,0.231,0.092,0.677,0.5423
"will soon be heading to davos, switzerland, to tell the world how great america is and is doing. our economy is now… https://t.co/owsysicike",2018-01-25,27192,148921,economy,0.157,0.0,0.843,0.6249
"rt @foxnews: .@kellyannepolls: ""since @potus took office, 863,000 new jobs were filled by women. over half a million american women have en…",2018-01-21,13986,0,jobs,0.0,0.0,1.0,0.0
"rt @foxnews: .@kellyannepolls: ""since @potus took office, 863,000 new jobs were filled by women. over half a million american women have en…",2018-01-21,13986,0,jobs,0.0,0.0,1.0,0.0
"unprecedented success for our country, in so many ways, since the election. record stock market, strong on military… https://t.co/s9vev9li6r",2018-01-20,27667,127331,market,0.292,0.0,0.708,0.7906
"unprecedented success for our country, in so many ways, since the election. record stock market, strong on military… https://t.co/s9vev9li6r",2018-01-20,27667,127331,stock,0.292,0.0,0.708,0.7906
"unprecedented success for our country, in so many ways, since the election. record stock market, strong on military… https://t.co/s9vev9li6r",2018-01-20,27667,127331,market,0.292,0.0,0.708,0.7906
"isis is in retreat, our economy is booming, investments and jobs are pouring back into the country, and so much mor… https://t.co/pxv43doqxa",2018-01-18,38317,174373,jobs,0.079,0.0,0.921,0.2023
"isis is in retreat, our economy is booming, investments and jobs are pouring back into the country, and so much mor… https://t.co/pxv43doqxa",2018-01-18,38317,174373,economy,0.079,0.0,0.921,0.2023
"isis is in retreat, our economy is booming, investments and jobs are pouring back into the country, and so much mor… https://t.co/pxv43doqxa",2018-01-18,38317,174373,jobs,0.079,0.0,0.921,0.2023
"during the campaign, i promised to make america great again by bringing businesses and jobs back to our country. i… https://t.co/oq1fa6odh7",2018-01-17,23727,96523,jobs,0.268,0.0,0.732,0.765
"during the campaign, i promised to make america great again by bringing businesses and jobs back to our country. i… https://t.co/oq1fa6odh7",2018-01-17,23727,96523,jobs,0.268,0.0,0.732,0.765
unemployment for black americans is the lowest ever recorded. trump approval ratings with black americans has doubl… https://t.co/t5tmchliz8,2018-01-16,26952,110188,unemployment,0.131,0.233,0.636,-0.34
"rt @realdonaldtrump: “president trump is not getting the credit he deserves for the economy. tax cut bonuses to more than 2,000,000 workers…",2018-01-16,24053,0,tax,0.134,0.159,0.707,0.0813
"rt @realdonaldtrump: “president trump is not getting the credit he deserves for the economy. tax cut bonuses to more than 2,000,000 workers…",2018-01-16,24053,0,economy,0.134,0.159,0.707,0.0813
"“president trump is not getting the credit he deserves for the economy. tax cut bonuses to more than 2,000,000 work… https://t.co/0us33d7euy",2018-01-14,24053,109000,tax,0.139,0.166,0.695,0.0813
"“president trump is not getting the credit he deserves for the economy. tax cut bonuses to more than 2,000,000 work… https://t.co/0us33d7euy",2018-01-14,24053,109000,economy,0.139,0.166,0.695,0.0813
the wall street journal stated falsely that i said to them “i have a good relationship with kim jong un” (of n. kor… https://t.co/zvyn9rhbfn,2018-01-14,21468,93317,kim,0.121,0.0,0.879,0.4404
rt @loudobbs: the stock market has gained an incredible 7.8 trillion dollars in market value since @potus was elected! looks like 4% econom…,2018-01-14,17449,0,market,0.28,0.0,0.72,0.7777
rt @loudobbs: the stock market has gained an incredible 7.8 trillion dollars in market value since @potus was elected! looks like 4% econom…,2018-01-14,17449,0,stock,0.28,0.0,0.72,0.7777
rt @loudobbs: the stock market has gained an incredible 7.8 trillion dollars in market value since @potus was elected! looks like 4% econom…,2018-01-14,17449,0,market,0.28,0.0,0.72,0.7777
"yesterday was a big day for the stock market. jobs are coming back to america. chrysler is coming back to the usa,… https://t.co/0bkc8rejra",2018-01-13,23375,114320,market,0.0,0.0,1.0,0.0
"yesterday was a big day for the stock market. jobs are coming back to america. chrysler is coming back to the usa,… https://t.co/0bkc8rejra",2018-01-13,23375,114320,stock,0.0,0.0,1.0,0.0
"yesterday was a big day for the stock market. jobs are coming back to america. chrysler is coming back to the usa,… https://t.co/0bkc8rejra",2018-01-13,23375,114320,market,0.0,0.0,1.0,0.0
"yesterday was a big day for the stock market. jobs are coming back to america. chrysler is coming back to the usa,… https://t.co/0bkc8rejra",2018-01-13,23375,114320,jobs,0.0,0.0,1.0,0.0
"yesterday was a big day for the stock market. jobs are coming back to america. chrysler is coming back to the usa,… https://t.co/0bkc8rejra",2018-01-13,23375,114320,jobs,0.0,0.0,1.0,0.0
more great news as a result of historical tax cuts and reform: fiat chrysler announces plan to invest more than $1… https://t.co/k7893jxdwc,2018-01-12,18347,71315,tax,0.172,0.086,0.742,0.4927
"great news, as a result of our tax cuts &amp; jobs act! https://t.co/slvhlxp3jl",2018-01-11,14428,60768,tax,0.265,0.133,0.603,0.4926
"great news, as a result of our tax cuts &amp; jobs act! https://t.co/slvhlxp3jl",2018-01-11,14428,60768,jobs,0.265,0.133,0.603,0.4926
"great news, as a result of our tax cuts &amp; jobs act! https://t.co/slvhlxp3jl",2018-01-11,14428,60768,jobs,0.265,0.133,0.603,0.4926
"in new quinnipiac poll, 66% of people feel the economy is “excellent or good.” that is the highest number ever recorded by this poll.",2018-01-11,20229,93972,economy,0.053,0.0,0.947,0.0772
cutting taxes and simplifying regulations makes america the place to invest! great news as toyota and mazda announc… https://t.co/aev6vyzomh,2018-01-10,21903,87247,tax,0.192,0.066,0.743,0.5983
"rt @scavino45: “utilities cutting rates, cite benefits of trump tax reform” https://t.co/u19jms4bsr",2018-01-09,11102,0,tax,0.184,0.106,0.709,0.2732
"in every decision we make, we are honoring america’s proud farming legacy. years of crushing taxes, crippling regs,… https://t.co/biaoh3znuz",2018-01-08,17061,78952,tax,0.257,0.1,0.643,0.5994
african american unemployment is the lowest ever recorded in our country. the hispanic unemployment rate dropped a… https://t.co/1sj1vhcqfi,2018-01-08,33157,128428,unemployment,0.0,0.359,0.641,-0.8126
the stock market has been creating tremendous benefits for our country in the form of not only record setting stock… https://t.co/ztq2hdj7rr,2018-01-07,19411,97553,market,0.202,0.0,0.798,0.5859
the stock market has been creating tremendous benefits for our country in the form of not only record setting stock… https://t.co/ztq2hdj7rr,2018-01-07,19411,97553,stock,0.202,0.0,0.798,0.5859
the stock market has been creating tremendous benefits for our country in the form of not only record setting stock… https://t.co/ztq2hdj7rr,2018-01-07,19411,97553,market,0.202,0.0,0.798,0.5859
"brian ross, the reporter who made a fraudulent live newscast about me that drove the stock market down 350 points (… https://t.co/cbz6ndw2l8",2018-01-06,22326,115935,market,0.0,0.138,0.862,-0.4939
"brian ross, the reporter who made a fraudulent live newscast about me that drove the stock market down 350 points (… https://t.co/cbz6ndw2l8",2018-01-06,22326,115935,stock,0.0,0.138,0.862,-0.4939
"brian ross, the reporter who made a fraudulent live newscast about me that drove the stock market down 350 points (… https://t.co/cbz6ndw2l8",2018-01-06,22326,115935,market,0.0,0.138,0.862,-0.4939
